Time Step,Queue 0 PRBs,Queue 1 PRBs,Queue 2 PRBs
4375,16,16,16
4376,16,16,16
4377,16,16,16
4378,16,16,16
4379,16,16,16
4380,16,16,16
4381,16,16,16
4382,16,16,16
4383,16,16,16
4384,16,16,16
4385,16,16,16
4386,16,16,16
4387,16,16,16
4388,16,16,16
4389,16,16,16
4390,16,16,16
4391,16,16,16
4392,16,16,16
4393,16,16,16
4394,16,16,16
4395,16,16,16
4396,16,16,16
4397,16,16,16
4398,16,16,16
4399,16,16,16
4400,16,16,16
4401,16,16,16
4402,16,16,16
4403,16,16,16
4404,16,16,16
4405,16,16,16
4406,16,16,16
4407,16,16,16
4408,16,16,16
4409,16,16,16
4410,16,16,16
4411,16,16,16
4412,16,16,16
4413,16,16,16
4414,16,16,16
4415,16,16,16
4416,16,16,16
4417,16,16,16
4418,16,16,16
4419,16,16,16
4420,16,16,16
4421,16,16,16
4422,16,16,16
4423,16,16,16
4424,16,16,16
4425,16,16,16
4426,16,16,16
4427,16,16,16
4428,16,16,16
4429,16,16,16
4430,16,16,16
4431,16,16,16
4432,16,16,16
4433,16,16,16
4434,16,16,16
4435,16,16,16
4436,16,16,16
4437,16,16,16
4438,16,16,16
4439,16,16,16
4440,16,16,16
4441,16,16,16
4442,16,16,16
4443,16,16,16
4444,16,16,16
4445,16,16,16
4446,16,16,16
4447,16,16,16
4448,16,16,16
4449,16,16,16
4450,16,16,16
4451,16,16,16
4452,16,16,16
4453,16,16,16
4454,16,16,16
4455,16,16,16
4456,16,16,16
4457,16,16,16
4458,16,16,16
4459,16,16,16
4460,16,16,16
4461,16,16,16
4462,16,16,16
4463,16,16,16
4464,16,16,16
4465,16,16,16
4466,16,16,16
4467,16,16,16
4468,16,16,16
4469,16,16,16
4470,16,16,16
4471,16,16,16
4472,16,16,16
4473,16,16,16
4474,16,16,16
4475,16,16,16
4476,16,16,16
4477,16,16,16
4478,16,16,16
4479,16,16,16
4480,16,16,16
4481,16,16,16
4482,16,16,16
4483,16,16,16
4484,16,16,16
4485,16,16,16
4486,16,16,16
4487,16,16,16
4488,16,16,16
4489,16,16,16
4490,16,16,16
4491,16,16,16
4492,16,16,16
4493,16,16,16
4494,16,16,16
4495,16,16,16
4496,16,16,16
4497,16,16,16
4498,16,16,16
4499,16,16,16
4500,16,16,16
4501,16,16,16
4502,16,16,16
4503,16,16,16
4504,16,16,16
4505,16,16,16
4506,16,16,16
4507,16,16,16
4508,16,16,16
4509,16,16,16
4510,16,16,16
4511,16,16,16
4512,16,16,16
4513,16,16,16
4514,16,16,16
4515,16,16,16
4516,16,16,16
4517,16,16,16
4518,16,16,16
4519,16,16,16
4520,16,16,16
4521,16,16,16
4522,16,16,16
4523,16,16,16
4524,16,16,16
4525,16,16,16
4526,16,16,16
4527,16,16,16
4528,16,16,16
4529,16,16,16
4530,16,16,16
4531,16,16,16
4532,16,16,16
4533,16,16,16
4534,16,16,16
4535,16,16,16
4536,16,16,16
4537,16,16,16
4538,16,16,16
4539,16,16,16
4540,16,16,16
4541,16,16,16
4542,16,16,16
4543,16,16,16
4544,16,16,16
4545,16,16,16
4546,16,16,16
4547,16,16,16
4548,16,16,16
4549,16,16,16
4550,16,16,16
4551,16,16,16
4552,16,16,16
4553,16,16,16
4554,16,16,16
4555,16,16,16
4556,16,16,16
4557,16,16,16
4558,16,16,16
4559,16,16,16
4560,16,16,16
4561,16,16,16
4562,16,16,16
4563,16,16,16
4564,16,16,16
4565,16,16,16
4566,16,16,16
4567,16,16,16
4568,16,16,16
4569,16,16,16
4570,16,16,16
4571,16,16,16
4572,16,16,16
4573,16,16,16
4574,16,16,16
4575,16,16,16
4576,16,16,16
4577,16,16,16
4578,16,16,16
4579,16,16,16
4580,16,16,16
4581,16,16,16
4582,16,16,16
4583,16,16,16
4584,16,16,16
4585,16,16,16
4586,16,16,16
4587,16,16,16
4588,16,16,16
4589,16,16,16
4590,16,16,16
4591,16,16,16
4592,16,16,16
4593,16,16,16
4594,16,16,16
4595,16,16,16
4596,16,16,16
4597,16,16,16
4598,16,16,16
4599,16,16,16
4600,16,16,16
4601,16,16,16
4602,16,16,16
4603,16,16,16
4604,16,16,16
4605,16,16,16
4606,16,16,16
4607,16,16,16
4608,16,16,16
4609,16,16,16
4610,16,16,16
4611,16,16,16
4612,16,16,16
4613,16,16,16
4614,16,16,16
4615,16,16,16
4616,16,16,16
4617,16,16,16
4618,16,16,16
4619,16,16,16
4620,16,16,16
4621,16,16,16
4622,16,16,16
4623,16,16,16
4624,16,16,16
4625,16,16,16
4626,16,16,16
4627,16,16,16
4628,16,16,16
4629,16,16,16
4630,16,16,16
4631,16,16,16
4632,16,16,16
4633,16,16,16
4634,16,16,16
4635,16,16,16
4636,16,16,16
4637,16,16,16
4638,16,16,16
4639,16,16,16
4640,16,16,16
4641,16,16,16
4642,16,16,16
4643,16,16,16
4644,16,16,16
4645,16,16,16
4646,16,16,16
4647,16,16,16
4648,16,16,16
4649,16,16,16
4650,16,16,16
4651,16,16,16
4652,16,16,16
4653,16,16,16
4654,16,16,16
4655,16,16,16
4656,16,16,16
4657,16,16,16
4658,16,16,16
4659,16,16,16
4660,16,16,16
4661,16,16,16
4662,16,16,16
4663,16,16,16
4664,16,16,16
4665,16,16,16
4666,16,16,16
4667,16,16,16
4668,16,16,16
4669,16,16,16
4670,16,16,16
4671,16,16,16
4672,16,16,16
4673,16,16,16
4674,16,16,16
4675,16,16,16
4676,16,16,16
4677,16,16,16
4678,16,16,16
4679,16,16,16
4680,16,16,16
4681,16,16,16
4682,16,16,16
4683,16,16,16
4684,16,16,16
4685,16,16,16
4686,16,16,16
4687,16,16,16
4688,16,16,16
4689,16,16,16
4690,16,16,16
4691,16,16,16
4692,16,16,16
4693,16,16,16
4694,16,16,16
4695,16,16,16
4696,16,16,16
4697,16,16,16
4698,16,16,16
4699,16,16,16
4700,16,16,16
4701,16,16,16
4702,16,16,16
4703,16,16,16
4704,16,16,16
4705,16,16,16
4706,16,16,16
4707,16,16,16
4708,16,16,16
4709,16,16,16
4710,16,16,16
4711,16,16,16
4712,16,16,16
4713,16,16,16
4714,16,16,16
4715,16,16,16
4716,16,16,16
4717,16,16,16
4718,16,16,16
4719,16,16,16
4720,16,16,16
4721,16,16,16
4722,16,16,16
4723,16,16,16
4724,16,16,16
4725,16,16,16
4726,16,16,16
4727,16,16,16
4728,16,16,16
4729,16,16,16
4730,16,16,16
4731,16,16,16
4732,16,16,16
4733,16,16,16
4734,16,16,16
4735,16,16,16
4736,16,16,16
4737,16,16,16
4738,16,16,16
4739,16,16,16
4740,16,16,16
4741,16,16,16
4742,16,16,16
4743,16,16,16
4744,16,16,16
4745,16,16,16
4746,16,16,16
4747,16,16,16
4748,16,16,16
4749,16,16,16
4750,16,16,16
4751,16,16,16
4752,16,16,16
4753,16,16,16
4754,16,16,16
4755,16,16,16
4756,16,16,16
4757,16,16,16
4758,16,16,16
4759,16,16,16
4760,16,16,16
4761,16,16,16
4762,16,16,16
4763,16,16,16
4764,16,16,16
4765,16,16,16
4766,16,16,16
4767,16,16,16
4768,16,16,16
4769,16,16,16
4770,16,16,16
4771,16,16,16
4772,16,16,16
4773,16,16,16
4774,16,16,16
4775,16,16,16
4776,16,16,16
4777,16,16,16
4778,16,16,16
4779,16,16,16
4780,16,16,16
4781,16,16,16
4782,16,16,16
4783,16,16,16
4784,16,16,16
4785,16,16,16
4786,16,16,16
4787,16,16,16
4788,16,16,16
4789,16,16,16
4790,16,16,16
4791,16,16,16
4792,16,16,16
4793,16,16,16
4794,16,16,16
4795,16,16,16
4796,16,16,16
4797,16,16,16
4798,16,16,16
4799,16,16,16
4800,16,16,16
4801,16,16,16
4802,16,16,16
4803,16,16,16
4804,16,16,16
4805,16,16,16
4806,16,16,16
4807,16,16,16
4808,16,16,16
4809,16,16,16
4810,16,16,16
4811,16,16,16
4812,16,16,16
4813,16,16,16
4814,16,16,16
4815,16,16,16
4816,16,16,16
4817,16,16,16
4818,16,16,16
4819,16,16,16
4820,16,16,16
4821,16,16,16
4822,16,16,16
4823,16,16,16
4824,16,16,16
4825,16,16,16
4826,16,16,16
4827,16,16,16
4828,16,16,16
4829,16,16,16
4830,16,16,16
4831,16,16,16
4832,16,16,16
4833,16,16,16
4834,16,16,16
4835,16,16,16
4836,16,16,16
4837,16,16,16
4838,16,16,16
4839,16,16,16
4840,16,16,16
4841,16,16,16
4842,16,16,16
4843,16,16,16
4844,16,16,16
4845,16,16,16
4846,16,16,16
4847,16,16,16
4848,16,16,16
4849,16,16,16
4850,16,16,16
4851,16,16,16
4852,16,16,16
4853,16,16,16
4854,16,16,16
4855,16,16,16
4856,16,16,16
4857,16,16,16
4858,16,16,16
4859,16,16,16
4860,16,16,16
4861,16,16,16
4862,16,16,16
4863,16,16,16
4864,16,16,16
4865,16,16,16
4866,16,16,16
4867,16,16,16
4868,16,16,16
4869,16,16,16
4870,16,16,16
4871,16,16,16
4872,16,16,16
4873,16,16,16
4874,16,16,16
4875,16,16,16
4876,16,16,16
4877,16,16,16
4878,16,16,16
4879,16,16,16
4880,16,16,16
4881,16,16,16
4882,16,16,16
4883,16,16,16
4884,16,16,16
4885,16,16,16
4886,16,16,16
4887,16,16,16
4888,16,16,16
4889,16,16,16
4890,16,16,16
4891,16,16,16
4892,16,16,16
4893,16,16,16
4894,16,16,16
4895,16,16,16
4896,16,16,16
4897,16,16,16
4898,16,16,16
4899,16,16,16
4900,16,16,16
4901,16,16,16
4902,16,16,16
4903,16,16,16
4904,16,16,16
4905,16,16,16
4906,16,16,16
4907,16,16,16
4908,16,16,16
4909,16,16,16
4910,16,16,16
4911,16,16,16
4912,16,16,16
4913,16,16,16
4914,16,16,16
4915,16,16,16
4916,16,16,16
4917,16,16,16
4918,16,16,16
4919,16,16,16
4920,16,16,16
4921,16,16,16
4922,16,16,16
4923,16,16,16
4924,16,16,16
4925,16,16,16
4926,16,16,16
4927,16,16,16
4928,16,16,16
4929,16,16,16
4930,16,16,16
4931,16,16,16
4932,16,16,16
4933,16,16,16
4934,16,16,16
4935,16,16,16
4936,16,16,16
4937,16,16,16
4938,16,16,16
4939,16,16,16
4940,16,16,16
4941,16,16,16
4942,16,16,16
4943,16,16,16
4944,16,16,16
4945,16,16,16
4946,16,16,16
4947,16,16,16
4948,16,16,16
4949,16,16,16
4950,16,16,16
4951,16,16,16
4952,16,16,16
4953,16,16,16
4954,16,16,16
4955,16,16,16
4956,16,16,16
4957,16,16,16
4958,16,16,16
4959,16,16,16
4960,16,16,16
4961,16,16,16
4962,16,16,16
4963,16,16,16
4964,16,16,16
4965,16,16,16
4966,16,16,16
4967,16,16,16
4968,16,16,16
4969,16,16,16
4970,16,16,16
4971,16,16,16
4972,16,16,16
4973,16,16,16
4974,16,16,16
4975,16,16,16
4976,16,16,16
4977,16,16,16
4978,16,16,16
4979,16,16,16
4980,16,16,16
4981,16,16,16
4982,16,16,16
4983,16,16,16
4984,16,16,16
4985,16,16,16
4986,16,16,16
4987,16,16,16
4988,16,16,16
4989,16,16,16
4990,16,16,16
4991,16,16,16
4992,16,16,16
4993,16,16,16
4994,16,16,16
4995,16,16,16
4996,16,16,16
4997,16,16,16
4998,16,16,16
4999,16,16,16
5000,16,16,16
5001,16,16,16
5002,16,16,16
5003,16,16,16
5004,16,16,16
5005,16,16,16
5006,16,16,16
5007,16,16,16
5008,16,16,16
5009,16,16,16
5010,16,16,16
5011,16,16,16
5012,16,16,16
5013,16,16,16
5014,16,16,16
5015,16,16,16
5016,16,16,16
5017,16,16,16
5018,16,16,16
5019,16,16,16
5020,16,16,16
5021,16,16,16
5022,16,16,16
5023,16,16,16
5024,16,16,16
5025,16,16,16
5026,16,16,16
5027,16,16,16
5028,16,16,16
5029,16,16,16
5030,16,16,16
5031,16,16,16
5032,16,16,16
5033,16,16,16
5034,16,16,16
5035,16,16,16
5036,16,16,16
5037,16,16,16
5038,16,16,16
5039,16,16,16
5040,16,16,16
5041,16,16,16
5042,16,16,16
5043,16,16,16
5044,16,16,16
5045,16,16,16
5046,16,16,16
5047,16,16,16
5048,16,16,16
5049,16,16,16
5050,16,16,16
5051,16,16,16
5052,16,16,16
5053,16,16,16
5054,16,16,16
5055,16,16,16
5056,16,16,16
5057,16,16,16
5058,16,16,16
5059,16,16,0
5060,16,16,0
5061,16,16,0
5062,16,16,0
5063,16,16,0
5064,16,16,0
5065,16,16,0
5066,16,16,0
5067,16,16,0
5068,16,16,0
5069,16,16,0
5070,16,16,0
5071,16,16,0
5072,16,16,0
5073,16,16,0
5074,16,16,0
5075,16,16,0
5076,16,16,0
5077,16,16,0
5078,16,16,0
5079,16,16,0
5080,16,16,0
5081,16,16,0
5082,16,16,0
5083,16,16,0
5084,16,16,0
5085,16,16,0
5086,16,16,0
5087,16,16,0
5088,16,16,0
5089,16,16,0
5090,16,16,0
5091,16,16,0
5092,16,16,0
5093,16,16,0
5094,16,16,0
5095,16,16,0
5096,16,16,0
5097,16,16,0
5098,16,16,0
5099,16,16,0
5100,16,16,0
5101,16,16,0
5102,16,16,0
5103,16,16,0
5104,16,16,0
5105,16,16,0
5106,16,16,0
5107,16,16,0
5108,16,16,0
5109,16,16,0
5110,16,16,0
5111,16,16,0
5112,16,16,0
5113,16,16,0
5114,16,16,0
5115,16,16,0
5116,16,16,0
5117,16,16,0
5118,16,16,0
5119,16,16,0
5120,16,16,0
5121,16,16,0
5122,16,16,0
5123,16,16,0
5124,16,16,0
5125,16,16,0
5126,16,16,0
5127,16,16,0
5128,16,16,0
5129,16,16,0
5130,16,16,0
5131,16,16,0
5132,16,16,0
5133,16,16,0
5134,16,16,0
5135,16,16,0
5136,16,16,0
5137,16,16,0
5138,16,16,0
5139,16,16,0
5140,16,16,0
5141,16,16,0
5142,16,16,0
5143,16,16,0
5144,16,16,0
5145,16,16,0
5146,16,16,0
5147,16,16,0
5148,16,16,0
5149,16,16,0
5150,16,16,0
5151,16,16,0
5152,16,16,0
5153,16,16,0
5154,16,16,0
5155,16,16,0
5156,16,16,0
5157,16,16,0
5158,16,16,0
5159,16,16,0
5160,16,16,0
5161,16,16,0
5162,16,16,0
5163,16,16,0
5164,16,16,0
5165,16,16,0
5166,16,16,0
5167,16,16,0
5168,16,16,0
5169,16,16,0
5170,16,16,0
5171,16,16,0
5172,16,16,0
5173,16,16,0
5174,16,16,0
5175,16,16,0
5176,16,16,0
5177,16,16,0
5178,16,16,0
5179,16,16,0
5180,16,16,0
5181,16,16,0
5182,16,16,0
5183,16,16,0
5184,16,16,0
5185,16,16,0
5186,16,16,0
5187,16,16,0
5188,16,16,0
5189,16,16,0
5190,16,16,0
5191,16,16,0
5192,16,16,0
5193,16,16,0
5194,16,16,0
5195,16,16,0
5196,16,16,0
5197,16,16,0
5198,16,16,0
5199,16,16,0
5200,16,16,0
5201,16,16,0
5202,16,16,0
5203,16,16,0
5204,16,16,0
5205,16,16,0
5206,16,16,0
5207,16,16,0
5208,16,16,0
5209,16,16,0
5210,16,16,0
5211,16,16,0
5212,16,16,0
5213,16,16,0
5214,16,16,0
5215,16,16,0
5216,16,16,0
5217,16,16,0
5218,16,16,0
5219,16,16,0
5220,16,16,0
5221,16,16,0
5222,16,16,0
5223,16,16,0
5224,16,16,0
5225,16,16,0
5226,16,16,0
5227,16,16,0
5228,16,16,0
5229,16,16,0
5230,16,16,0
5231,16,16,0
5232,16,16,0
5233,16,16,0
5234,16,16,0
5235,16,16,0
5236,16,16,0
5237,16,16,0
5238,16,16,0
5239,16,16,0
5240,16,16,0
5241,16,16,0
5242,16,16,0
5243,16,16,0
5244,16,16,0
5245,16,16,0
5246,16,16,0
5247,16,16,0
5248,16,16,0
5249,16,16,0
5250,16,16,0
5251,16,16,0
5252,16,16,0
5253,16,16,0
5254,16,16,0
5255,16,16,0
5256,16,16,0
5257,16,16,0
5258,16,16,0
5259,16,16,0
5260,16,16,0
5261,16,16,0
5262,16,16,0
5263,16,16,0
5264,16,16,0
5265,16,16,0
5266,16,16,0
5267,16,16,0
5268,16,16,0
5269,16,16,0
5270,16,16,0
5271,16,16,0
5272,16,16,0
5273,16,16,0
5274,16,16,0
5275,16,16,0
5276,16,16,0
5277,16,16,0
5278,16,16,0
5279,16,16,0
5280,16,16,0
5281,16,16,0
5282,16,16,0
5283,16,16,0
5284,16,16,0
5285,16,16,0
5286,16,16,0
5287,16,16,0
5288,16,16,0
5289,16,16,0
5290,16,16,0
5291,16,16,0
5292,16,16,0
5293,16,16,0
5294,16,16,0
5295,16,16,0
5296,16,16,0
5297,16,16,0
5298,16,16,0
5299,16,16,0
5300,16,16,0
5301,16,16,0
5302,16,16,0
5303,16,16,0
5304,16,16,0
5305,16,16,0
5306,16,16,0
5307,16,16,0
5308,16,16,0
5309,16,16,0
5310,16,16,0
5311,16,16,0
5312,16,16,0
5313,16,16,0
5314,16,16,0
5315,16,16,0
5316,16,16,0
5317,16,16,0
5318,16,16,0
5319,16,16,0
5320,16,16,0
5321,16,16,0
5322,16,16,0
5323,16,16,0
5324,16,16,0
5325,16,16,0
5326,16,16,0
5327,16,16,0
5328,16,16,0
5329,16,16,0
5330,16,16,0
5331,16,16,0
5332,16,16,0
5333,16,16,0
5334,16,16,0
5335,16,16,0
5336,16,16,0
5337,16,16,0
5338,16,16,0
5339,16,16,0
5340,16,16,0
5341,16,16,0
5342,16,16,0
5343,16,16,0
5344,16,16,0
5345,16,16,0
5346,16,16,0
5347,16,16,0
5348,16,16,0
5349,16,16,0
5350,16,16,0
5351,16,16,0
5352,16,16,0
5353,16,16,0
5354,16,16,0
5355,16,16,0
5356,16,16,0
5357,16,16,0
5358,16,16,0
5359,16,16,-1
5360,16,16,-1
5361,16,16,-1
5362,16,16,-1
5363,16,16,-1
5364,16,16,-1
5365,16,16,-1
5366,16,16,-1
5367,16,16,-1
5368,16,16,-1
5369,16,16,-1
5370,16,16,-1
5371,16,16,-1
5372,16,16,-1
5373,16,16,-1
5374,16,16,-1
5375,16,16,-1
5376,16,16,-1
5377,16,16,-1
5378,16,16,-1
5379,16,16,-1
5380,16,16,-1
5381,16,16,-1
5382,16,16,-1
5383,16,16,-1
5384,16,16,-1
5385,16,16,-1
5386,16,16,-1
5387,16,16,-1
5388,16,16,-1
5389,16,16,-1
5390,16,16,-1
5391,16,16,-1
5392,16,16,-1
5393,16,16,-1
5394,16,16,-1
5395,16,16,-1
5396,16,16,-1
5397,16,16,-1
5398,16,16,-1
5399,16,16,-1
5400,16,16,-1
5401,16,16,-1
5402,16,16,-1
5403,16,16,-1
5404,16,16,-1
5405,16,16,-1
5406,16,16,-1
5407,16,16,-1
5408,16,16,-1
5409,16,16,-1
5410,16,16,-1
5411,16,16,-1
5412,16,16,-1
5413,16,16,-1
5414,16,16,-1
5415,16,16,-1
5416,16,16,-1
5417,16,16,-1
5418,16,16,-1
5419,16,16,-1
5420,16,16,-1
5421,16,16,-1
5422,16,16,-1
5423,16,16,-1
5424,16,16,-1
5425,16,16,-1
5426,16,16,-1
5427,16,16,-1
5428,16,16,-1
5429,16,16,-1
5430,16,16,-1
5431,16,16,-1
5432,16,16,-1
5433,16,16,-1
5434,16,16,-1
5435,16,16,-1
5436,16,16,-1
5437,16,16,-1
5438,16,16,-1
5439,16,16,-1
5440,16,16,-1
5441,16,16,-1
5442,16,16,-1
5443,16,16,-1
5444,16,16,-1
5445,16,16,-1
5446,16,16,-1
5447,16,16,-1
5448,16,16,-1
5449,16,16,-1
5450,16,16,-1
5451,16,16,-1
5452,16,16,-1
5453,16,16,-1
5454,16,16,-1
5455,16,16,-1
5456,16,16,-1
5457,16,16,-1
5458,16,16,-1
5459,16,16,-1
5460,16,16,-1
5461,16,16,-1
5462,16,16,-1
5463,16,16,-1
5464,16,16,-1
5465,16,16,-1
5466,16,16,-1
5467,16,16,-1
5468,16,16,-1
5469,16,16,-1
5470,16,16,-1
5471,16,16,-1
5472,16,16,-1
5473,16,16,-1
5474,16,16,-1
5475,16,16,-1
5476,16,16,-1
5477,16,16,-1
5478,16,16,-1
5479,16,16,-1
5480,16,16,-1
5481,16,16,-1
5482,16,16,-1
5483,16,16,-1
5484,16,16,-1
5485,16,16,-1
5486,16,16,-1
5487,16,16,-1
5488,16,16,-1
5489,16,16,-1
5490,16,16,-1
5491,16,16,-1
5492,16,16,-1
5493,16,16,-1
5494,16,16,-1
5495,16,16,-1
5496,16,16,-1
5497,16,16,-1
5498,16,16,-1
5499,16,16,-1
5500,16,16,-1
5501,16,16,-1
5502,16,16,-1
5503,16,16,-1
5504,16,16,-1
5505,16,16,-1
5506,16,16,-1
5507,16,16,-1
5508,16,16,-1
5509,16,16,-1
5510,16,16,-1
5511,16,16,-1
5512,16,16,-1
5513,16,16,-1
5514,16,16,-1
5515,16,16,-1
5516,16,16,-1
5517,16,16,-1
5518,16,16,-1
5519,16,16,-1
5520,16,16,-1
5521,16,16,-1
5522,16,16,-1
5523,16,16,-1
5524,16,16,-1
5525,16,16,-1
5526,16,16,-1
5527,16,16,-1
5528,16,16,-1
5529,16,16,-1
5530,16,16,-1
5531,16,16,-1
5532,16,16,-1
5533,16,16,-1
5534,16,16,-1
5535,16,16,-1
5536,16,16,-1
5537,16,16,-1
5538,16,16,-1
5539,16,16,-1
5540,16,16,-1
5541,16,16,-1
5542,16,16,-1
5543,16,16,-1
5544,16,16,-1
5545,16,16,-1
5546,16,16,-1
5547,16,16,-1
5548,16,16,-1
5549,16,16,-1
5550,16,16,-1
5551,16,16,-1
5552,16,16,-1
5553,16,16,-1
5554,16,16,-1
5555,16,16,-1
5556,16,16,-1
5557,16,16,-1
5558,16,16,-1
5559,16,16,-1
5560,16,16,-1
5561,16,16,-1
5562,16,16,-1
5563,16,16,-1
5564,16,16,-1
5565,16,16,-1
5566,16,16,-1
5567,16,16,-1
5568,16,16,-1
5569,16,16,-1
5570,16,16,-1
5571,16,16,-1
5572,16,16,-1
5573,16,16,-1
5574,16,16,-1
5575,16,16,-1
5576,16,16,-1
5577,16,16,-1
5578,16,16,-1
5579,16,16,-1
5580,16,16,-1
5581,16,16,-1
5582,16,16,-1
5583,16,16,-1
5584,16,16,-1
5585,16,16,-1
5586,16,16,-1
5587,16,16,-1
5588,16,16,-1
5589,16,16,-1
5590,16,16,-1
5591,16,16,-1
5592,16,16,-1
5593,16,16,-1
5594,16,16,-1
5595,16,16,-1
5596,16,16,-1
5597,16,16,-1
5598,16,16,-1
5599,16,16,-1
5600,16,16,-1
5601,16,16,-1
5602,16,16,-1
5603,16,16,-1
5604,16,16,-1
5605,16,16,-1
5606,16,16,-1
5607,16,16,-1
5608,16,16,-1
5609,16,16,-1
5610,16,16,-1
5611,16,16,-1
5612,16,16,-1
5613,16,16,-1
5614,16,16,-1
5615,16,16,-1
5616,16,16,-1
5617,16,16,-1
5618,16,16,-1
5619,16,16,-1
5620,16,16,-1
5621,16,16,-1
5622,16,16,-1
5623,16,16,-1
5624,16,16,-1
5625,16,16,-1
5626,16,16,-1
5627,16,16,-1
5628,16,16,-1
5629,16,16,-1
5630,16,16,-1
5631,16,16,-2
5632,16,16,-2
5633,16,16,-2
5634,16,16,-2
5635,16,16,-2
5636,16,16,-2
5637,16,16,-2
5638,16,16,-2
5639,16,16,-2
5640,16,16,-2
5641,16,16,-2
5642,16,16,-2
5643,16,16,-2
5644,16,16,-2
5645,16,16,-2
5646,16,16,-2
5647,16,16,-2
5648,16,16,-2
5649,16,16,-2
5650,16,16,-2
5651,16,16,-2
5652,16,16,-2
5653,16,16,-2
5654,16,16,-2
5655,16,16,-2
5656,16,16,-2
5657,16,16,-2
5658,16,16,-2
5659,16,16,-2
5660,16,16,-2
5661,16,16,-2
5662,16,16,-2
5663,16,16,-2
5664,16,16,-2
5665,16,16,-2
5666,16,16,-2
5667,16,16,-2
5668,16,16,-2
5669,16,16,-2
5670,16,16,-2
5671,16,16,-2
5672,16,16,-2
5673,16,16,-2
5674,16,16,-2
5675,16,16,-2
5676,16,16,-2
5677,16,16,-2
5678,16,16,-2
5679,16,16,-2
5680,16,16,-2
5681,16,16,-2
5682,16,16,-2
5683,16,16,-2
5684,16,16,-2
5685,16,16,-2
5686,16,16,-2
5687,16,16,-2
5688,16,16,-2
5689,16,16,-2
5690,16,16,-2
5691,16,16,-2
5692,16,16,-2
5693,16,16,-2
5694,16,16,-2
5695,16,16,-2
5696,16,16,-2
5697,16,16,-2
5698,16,16,-2
5699,16,16,-2
5700,16,16,-2
5701,16,16,-2
5702,16,16,-2
5703,16,16,-2
5704,16,16,-2
5705,16,16,-2
5706,16,16,-2
5707,16,16,-2
5708,16,16,-2
5709,16,16,-2
5710,16,16,-2
5711,16,16,-2
5712,16,16,-2
5713,16,16,-2
5714,16,16,-2
5715,16,16,-2
5716,16,16,-2
5717,16,16,-2
5718,16,16,-2
5719,16,16,-2
5720,16,16,-2
5721,16,16,-2
5722,16,16,-2
5723,16,16,-2
5724,16,16,-2
5725,16,16,-2
5726,16,16,-2
5727,16,16,-2
5728,16,16,-2
5729,16,16,-2
5730,16,16,-2
5731,16,16,-2
5732,16,16,-2
5733,16,16,-2
5734,16,16,-2
5735,16,16,-2
5736,16,16,-2
5737,16,16,-2
5738,16,16,-2
5739,16,16,-2
5740,16,16,-2
5741,16,16,-2
5742,16,16,-2
5743,16,16,-2
5744,16,16,-2
5745,16,16,-2
5746,16,16,-2
5747,16,16,-2
5748,16,16,-2
5749,16,16,-2
5750,16,16,-2
5751,16,16,-2
5752,16,16,-2
5753,16,16,-2
5754,16,16,-2
5755,16,16,-2
5756,16,16,-2
5757,16,16,-2
5758,16,16,-2
5759,16,16,-2
5760,16,16,-2
5761,16,16,-2
5762,16,16,-2
5763,16,16,-2
5764,16,16,-2
5765,16,16,-2
5766,16,16,-2
5767,16,16,-2
5768,16,16,-2
5769,16,16,-2
5770,16,16,-2
5771,16,16,-2
5772,16,16,-2
5773,16,16,-2
5774,16,16,-2
5775,16,16,-2
5776,16,16,-2
5777,16,16,-2
5778,16,16,-2
5779,16,16,-2
5780,16,16,-2
5781,16,16,-2
5782,16,16,-2
5783,16,16,-2
5784,16,16,-2
5785,16,16,-2
5786,16,16,-2
5787,16,16,-2
5788,16,16,-2
5789,16,16,-2
5790,16,16,-2
5791,16,16,-2
5792,16,16,-2
5793,16,16,-2
5794,16,16,-2
5795,16,16,-2
5796,16,16,-2
5797,16,16,-2
5798,16,16,-2
5799,16,16,-2
5800,16,16,-2
5801,16,16,-2
5802,16,16,-2
5803,16,16,-2
5804,16,16,-2
5805,16,16,-2
5806,16,16,-2
5807,16,16,-2
5808,16,16,-2
5809,16,16,-2
5810,16,16,-2
5811,16,16,-2
5812,16,16,-2
5813,16,16,-2
5814,16,16,-2
5815,16,16,-2
5816,16,16,-2
5817,16,16,-2
5818,16,16,-2
5819,16,16,-2
5820,16,16,-2
5821,16,16,-2
5822,16,16,-2
5823,16,16,-2
5824,16,16,-2
5825,16,16,-2
5826,16,16,-2
5827,16,16,-2
5828,16,16,-2
5829,16,16,-2
5830,16,16,-2
5831,16,16,-2
5832,16,16,-2
5833,16,16,-2
5834,16,16,-2
5835,16,16,-2
5836,16,16,-2
5837,16,16,-2
5838,16,16,-2
5839,16,16,-2
5840,16,16,-2
5841,16,16,-2
5842,16,16,-2
5843,16,16,-2
5844,16,16,-2
5845,16,16,-2
5846,16,16,-2
5847,16,16,-2
5848,16,16,-2
5849,16,16,-2
5850,16,16,-2
5851,16,16,-2
5852,16,16,-2
5853,16,16,-2
5854,16,16,-2
5855,16,16,-2
5856,16,16,-2
5857,16,16,-2
5858,16,16,-2
5859,16,16,-2
5860,16,16,-2
5861,16,16,-2
5862,16,16,-2
5863,16,16,-2
5864,16,16,-2
5865,16,16,-2
5866,16,16,-2
5867,16,16,-2
5868,16,16,-2
